Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
25.98,1053.5054238307036,964,962.835025589179,960.7354073907303,-1.25,4.99375,0,0.08000244148075808
26.02,1053.6421963171767,962,962.8978253505738,960.8457243539981,0.0,4.9925,0,0.08000244148075808
26.05,1053.5808092293512,953,962.7807018691997,960.7300135461933,0.0,4.99125,0,0.08000244148075808
26.09,1053.5697646905373,958,962.8894777340284,960.8328818670053,-1.25,4.9925,0,0.08000244148075808
26.13,1053.5285403072908,968,962.789049485745,960.7725221781393,0.0,4.99375,0,0.08000244148075808
26.17,1053.5498588356986,962,962.9055308427695,960.787291038181,0.0,4.9925,0,0.08000244148075808
26.2,1053.932950222693,958,962.8560872678472,960.7106213908341,0.0,4.99375,0,0.08000244148075808
26.24,1053.9823937976153,963,962.9556165420413,960.7422139088363,1.25,4.9925,0,0.08000244148075808
26.28,1054.0886011650455,967,962.8437584803341,960.696751504882,0.0,4.9925,0,0.08000244148075808
26.36,1053.922804657969,962,962.7943149054121,960.7503046756419,-1.25,4.99375,0,0.08000244148075808
26.4,1053.9452790102061,968,962.6458557557755,960.6528301993667,0.0,4.9925,0,0.08000244148075808
26.44,1054.0386438906437,958,962.8580136408962,960.7765033491071,0.0,4.9925,0,0.08000244148075808
26.47,1054.0838494448583,968,962.8523629466193,960.7066402198665,1.25,4.99375,0,0.08000244148075808
26.51,1054.1939095583864,960,962.8946147288256,960.894012105091,0.0,4.9925,0,0.08000244148075808
26.61,1054.5293553186375,962,962.9313442416249,960.659379867733,0.0,4.9925,0,0.08000244148075808
26.65,1054.2537555477727,968,962.7905905841841,960.7142172871921,0.0,4.99375,0,0.08000244148075808
26.68,1054.3803824695215,957,962.8202567291374,960.8444401052989,0.0,4.99375,0,0.08000244148075808
26.72,1054.4032420963686,951,962.9830994642058,960.9145600842794,0.0,4.99375,0,0.08000244148075808
26.75,1054.6074376395536,961,962.9254366976082,960.7848509656524,-1.25,4.9925,0,0.08000244148075808
26.78,1054.6883453076082,959,962.926078821958,960.8002619500437,0.0,4.9925,0,0.08000244148075808
26.82,1054.8904860528744,952,962.8987243246632,960.879628519659,-1.25,4.9925,0,0.08000244148075808
